Emotions,Path
angry,archive/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-01-17.wav
angry,archive/audio_speech_actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
angry,archive/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
angry,archive/audio_speech_actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
fear,archive/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-01-17.wav
fear,archive/audio_speech_actors_01-24/Actor_17/03-01-06-01-01-02-17.wav
fear,archive/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-01-17.wav
fear,archive/audio_speech_actors_01-24/Actor_17/03-01-06-01-02-02-17.wav
fear,archive/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-01-17.wav
fear,archive/audio_speech_actors_01-24/Actor_17/03-01-06-02-01-02-17.wav
fear,archive/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-01-17.wav
fear,archive/audio_speech_actors_01-24/Actor_17/03-01-06-02-02-02-17.wav
disgust,archive/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-02-17.wav
disgust,archive/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-01-17.wav
disgust,archive/audio_speech_actors_01-24/Actor_17/03-01-07-01-02-02-17.wav
disgust,archive/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav
disgust,archive/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-02-17.wav
disgust,archive/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav
disgust,archive/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-02-17.wav
surprise,archive/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
surprise,archive/audio_speech_actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
surprise,archive/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
surprise,archive/audio_speech_actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
surprise,archive/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
surprise,archive/audio_speech_actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
surprise,archive/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
surprise,archive/audio_speech_actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
happy,archive/audio_speech_actors_01-24/Actor_17/03-01-03-01-02-01-17.wav
angry,archive/audio_speech_actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
disgust,archive/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav
neutral,archive/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-01-18.wav
neutral,archive/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav
neutral,archive/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav
neutral,archive/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-02-18.wav
calm,archive/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-01-18.wav
calm,archive/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-02-18.wav
calm,archive/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav
calm,archive/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav
calm,archive/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav
calm,archive/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-02-18.wav
calm,archive/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-01-18.wav
calm,archive/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-02-18.wav
happy,archive/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
happy,archive/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
happy,archive/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
happy,archive/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
happy,archive/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
happy,archive/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
happy,archive/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
sad,archive/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
sad,archive/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
sad,archive/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
sad,archive/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
sad,archive/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
sad,archive/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
sad,archive/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
sad,archive/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
angry,archive/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
angry,archive/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
angry,archive/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
angry,archive/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
angry,archive/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
angry,archive/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
angry,archive/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
fear,archive/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav
fear,archive/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav
fear,archive/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav
fear,archive/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-02-18.wav
fear,archive/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav
fear,archive/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-02-18.wav
fear,archive/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav
fear,archive/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav
disgust,archive/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav
disgust,archive/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
disgust,archive/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav
disgust,archive/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav
disgust,archive/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav
disgust,archive/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav
disgust,archive/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav
surprise,archive/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
surprise,archive/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
surprise,archive/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
surprise,archive/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
surprise,archive/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
surprise,archive/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
surprise,archive/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
surprise,archive/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
happy,archive/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
angry,archive/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
disgust,archive/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-01-18.wav
neutral,archive/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
neutral,archive/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
neutral,archive/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
neutral,archive/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
calm,archive/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
calm,archive/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
calm,archive/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
calm,archive/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
calm,archive/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
calm,archive/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
calm,archive/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
calm,archive/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
happy,archive/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
happy,archive/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
happy,archive/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
happy,archive/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
happy,archive/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
happy,archive/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
happy,archive/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
sad,archive/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
sad,archive/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
sad,archive/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
sad,archive/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
sad,archive/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav
sad,archive/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav
sad,archive/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav
sad,archive/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav
angry,archive/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav
angry,archive/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav
angry,archive/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav
angry,archive/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav
angry,archive/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
angry,archive/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav
angry,archive/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
fear,archive/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav
fear,archive/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-02-19.wav
fear,archive/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav
fear,archive/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav
fear,archive/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav
fear,archive/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-02-19.wav
fear,archive/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav
fear,archive/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-02-19.wav
disgust,archive/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav
disgust,archive/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav
disgust,archive/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav
disgust,archive/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav
disgust,archive/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav
disgust,archive/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav
disgust,archive/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav
surprise,archive/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav
surprise,archive/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav
surprise,archive/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav
surprise,archive/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
surprise,archive/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
surprise,archive/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
surprise,archive/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
surprise,archive/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
happy,archive/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
angry,archive/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
disgust,archive/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav
neutral,archive/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
neutral,archive/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
neutral,archive/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
neutral,archive/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
calm,archive/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
calm,archive/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
calm,archive/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
calm,archive/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
calm,archive/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
calm,archive/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
calm,archive/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
calm,archive/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
happy,archive/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
happy,archive/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
happy,archive/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
happy,archive/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
happy,archive/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
happy,archive/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
happy,archive/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
sad,archive/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
sad,archive/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
sad,archive/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
sad,archive/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
sad,archive/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
sad,archive/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
sad,archive/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
sad,archive/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
angry,archive/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
angry,archive/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
angry,archive/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
angry,archive/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
angry,archive/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
angry,archive/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
angry,archive/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
fear,archive/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
fear,archive/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
fear,archive/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
fear,archive/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
fear,archive/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
fear,archive/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
fear,archive/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
fear,archive/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
disgust,archive/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
disgust,archive/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
disgust,archive/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
disgust,archive/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
disgust,archive/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
disgust,archive/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
disgust,archive/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
surprise,archive/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
surprise,archive/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
surprise,archive/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
surprise,archive/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
surprise,archive/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
surprise,archive/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
surprise,archive/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
surprise,archive/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
happy,archive/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
angry,archive/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
disgust,archive/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
neutral,archive/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
neutral,archive/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
neutral,archive/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
neutral,archive/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
calm,archive/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
calm,archive/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
calm,archive/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
calm,archive/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
calm,archive/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
calm,archive/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
calm,archive/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
calm,archive/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
happy,archive/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
happy,archive/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
happy,archive/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
happy,archive/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
happy,archive/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
happy,archive/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
happy,archive/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
sad,archive/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
sad,archive/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
sad,archive/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
sad,archive/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
sad,archive/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
sad,archive/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
sad,archive/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
sad,archive/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
angry,archive/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
angry,archive/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
angry,archive/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
angry,archive/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
angry,archive/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
angry,archive/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
angry,archive/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
fear,archive/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
fear,archive/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
fear,archive/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
fear,archive/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
fear,archive/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
fear,archive/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
fear,archive/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
fear,archive/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav
disgust,archive/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
disgust,archive/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
disgust,archive/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
disgust,archive/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
disgust,archive/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
disgust,archive/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
disgust,archive/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
surprise,archive/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
surprise,archive/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
surprise,archive/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
surprise,archive/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
surprise,archive/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
surprise,archive/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
surprise,archive/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
surprise,archive/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
happy,archive/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
angry,archive/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
disgust,archive/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
neutral,archive/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-01-22.wav
neutral,archive/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
neutral,archive/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
neutral,archive/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
calm,archive/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
calm,archive/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
calm,archive/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
calm,archive/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-02-22.wav
calm,archive/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
calm,archive/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
calm,archive/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
calm,archive/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-02-22.wav
happy,archive/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
happy,archive/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
happy,archive/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
happy,archive/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
happy,archive/audio_speech_actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
happy,archive/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
happy,archive/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
sad,archive/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
sad,archive/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
sad,archive/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
sad,archive/audio_speech_actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
sad,archive/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
sad,archive/audio_speech_actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
sad,archive/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
sad,archive/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
angry,archive/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
angry,archive/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
angry,archive/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
angry,archive/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
angry,archive/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
angry,archive/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
angry,archive/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
fear,archive/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
fear,archive/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
fear,archive/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
fear,archive/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
fear,archive/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
fear,archive/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
fear,archive/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
fear,archive/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
disgust,archive/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
disgust,archive/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-01-22.wav
disgust,archive/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
disgust,archive/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
disgust,archive/audio_speech_actors_01-24/Actor_22/03-01-07-02-01-02-22.wav
disgust,archive/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
disgust,archive/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
surprise,archive/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
surprise,archive/audio_speech_actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
surprise,archive/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
surprise,archive/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
surprise,archive/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
surprise,archive/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
surprise,archive/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
surprise,archive/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
happy,archive/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
angry,archive/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
disgust,archive/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
